LID,Year,lon,lat,PD,ED,LSI,AWMSI,AI,CONTAG,SHDI,FP,GP,WP,FVC,ECV,BP,POP,GDP,UEI,LST,Coupling_Coordination_Level,WS,Tair,SRAD,RH,PRE
P415,2023,736657.2035,3860713.56,0,0,0,0,0,0,0,0,0,0,0.567839026,0.050129277,0.810841206,1375,81.45795441,1.82342698,43.75539146,4,3.558467627,302.6821289,328.3383179,37.83828354,0
P416,2023,744937.2035,3863473.56,0,0,0,0,0,0,0,0,0,0,0.521117151,0.037890435,0.544694637,1071,84.99416351,3.198275559,43.21348967,4,3.587693453,302.6776733,329.4396057,37.44297409,0
P417,2023,677317.2035,3838633.56,0,0,0,0,0,0,0,0,0,0,0.72153157,0.064927777,0.199280292,658,9.114087105,0,45.00560929,3,3.524653196,302.7271423,352.85672,43.67195129,0
P418,2023,774607.2035,3836563.56,0,0,0,0,0,0,0,0,0,0,0.547823787,0.033646346,0.432759443,404,1.112766862,9.07026074,45.52426286,3,3.425690413,302.0911255,334.6425781,42.75292206,0
P419,2023,700087.2035,3823453.56,33.6064,153.1191,5.24,2.1432,62.5442,18.9663,0.6031,0.071082977,0.225054475,0,0.786330402,0.048954126,0,66,1.423894763,0,37.74026853,2,3.364234447,300.4406128,354.1112061,38.5388031,0
P420,2023,684217.2035,3853813.56,0,0,0,0,0,0,0,0,0,0,0.632059157,0.112438295,0.541574704,1597,30.80731964,0.554258268,44.21827678,3,3.470249176,302.5788269,333.0637512,41.78096008,0
P421,2023,700087.2035,3819313.56,0,0,0,0,0,0,0,0,0,0,0.72893405,0.027569655,0.001890359,1238,1.877507091,0,43.97784107,2,3.361804724,300.5847168,354.2205505,37.8725853,0
P422,2023,755287.2035,3818623.56,0,0,0,0,0,0,0,0,0,0,0.646748424,0.024832024,0.32020162,769,37.11737442,5.843255768,42.15396182,3,3.318842411,301.9754333,326.4359436,43.7494545,0
P423,2023,742177.2035,3865543.56,4.2008,3.7807,1.3333,1,0,96.7501,0.0249,0,0,0.003261741,0.604281425,0.060588435,0.151401615,735,70.73169708,0.512219939,38.21280899,5,3.592741489,302.6514587,325.3573303,37.87251663,0
P424,2023,736657.2035,3866923.56,0,0,0,0,0,0,0,0,0,0,0.752286017,0.045053246,0.121256589,433,46.90966415,0,42.0136777,3,3.586206436,302.6773682,325.5858765,38.19172287,0
P425,2023,743557.2035,3849673.56,2.1004,6.3012,1.25,1.25,75,94.1854,0.0445,0,0,0.007561437,0.42597428,0.069012874,0.950391511,22824,95.33621979,0,45.45457709,6,3.507435322,302.290802,337.5661926,38.74456406,0
P426,2023,729067.2035,3811723.56,0,0,0,0,0,0,0,0,0,0,0.764551818,0.052441381,0.037807183,273,4.309926987,0,41.82355631,2,3.274075508,301.5435486,342.5048523,44.23365784,0
P427,2023,727687.2035,3846223.56,0,0,0,0,0,0,0,0,0,0,0.666367829,0.033920105,0.36399351,841,57.52412415,0.121313055,38.85383972,4,3.46858716,302.4830017,332.4118652,38.20432663,0
P428,2023,725617.2035,3859333.56,0,0,0,0,0,0,0,0,0,0,0.733371019,0.045628177,0.311980936,769,19.19553185,0.245341704,41.05869436,3,3.533541918,302.9831543,334.2204895,37.02236176,0
P429,2023,713197.2035,3846913.56,0,0,0,0,0,0,0,0,0,0,0.708034039,0.063092153,0.185129476,232,2.203366518,7.898088182,39.80027272,3,3.447542191,302.6219788,331.3742065,37.37620163,0
P430,2023,716647.2035,3824143.56,0,0,0,0,0,0,0,0,0,0,0.416409612,0.029804869,0.963850468,3299,76.24890137,0.039302236,44.6341401,4,3.286178589,300.3761902,347.5078125,43.06628418,0
P431,2023,682147.2035,3820003.56,18.9036,51.0397,3.3125,1.3271,63,58.0607,0.3458,0.109383315,0.003780718,0,0.710006714,0.044489915,0,100,21.41904259,0,35.40768144,4,3.684425354,301.0813293,370.2268066,41.75768661,0
P432,2023,704227.2035,3865543.56,4.2008,34.6566,1.5111,1.3988,97.5764,71.6565,0.2283,0,0,0.940808741,0.527162492,0.073055533,0.02036404,7,1.875747323,-18.95153342,22.90674342,3,3.507694721,302.7696533,328.1149292,38.6712532,0
P433,2023,702847.2035,3828973.56,10.502,74.3541,2.2632,1.7464,92.8571,28.9121,0.6334,0.476348354,0.202125803,0,0.854163289,0.099564276,0,41,0.729131579,0,33.832723,2,3.334471464,300.3807678,349.5683594,39.53976059,0
P434,2023,716647.2035,3839323.56,0,0,0,0,0,0,0,0,0,0,0.654185712,0.030803227,0.400619099,682,13.71274662,0.683168427,43.98988922,3,3.404944897,301.8713074,333.6308594,39.48668671,0
P435,2023,787717.2035,3842083.56,0,0,0,0,0,0,0,0,0,0,0.627807379,0.057693907,0.262274952,525,0.694128811,0.940313612,42.91615391,3,3.36618495,302.3260803,336.6499329,41.31689453,0
P436,2023,700777.2035,3841393.56,0,0,0,0,0,0,0,0,0,0,0.675101399,0.050589905,0.387121947,955,4.066092014,0.098141442,40.86474177,3,3.422709942,300.7787476,344.1813354,38.95782089,0
P437,2023,714577.2035,3847603.56,4.2008,17.6434,1.75,1.1619,72.7273,84.0436,0.129,0.009451796,0,0.018903592,0.689920306,0.055813116,0.310967791,596,6.14209938,1.609511009,40.34463414,4,3.454874516,302.7124634,331.8536682,37.07639313,0
P438,2023,677317.2035,3831733.56,6.3012,39.0674,1.85,1.4697,90.4494,49.8243,0.4821,0.190099205,0.001890359,0,0.748785973,0.08852218,0,79,1.526610255,0,37.37606067,2,3.625908852,302.1446533,361.8632507,43.97025299,0
P439,2023,709747.2035,3821383.56,0,0,0,0,0,0,0,0,0,0,0.613138437,0.026295228,0.539846772,1189,5.171024799,0.050935743,43.33176363,3,3.247262716,300.5719604,345.4544678,41.19218445,0
P440,2023,715267.2035,3813103.56,4.2008,20.794,1.7273,1.331,82.9787,76.326,0.2125,0.055297485,0,0,0.72509563,0.063819578,0.20064459,649,1.189193845,2.970379894,41.14374547,4,3.252879381,300.8483582,342.7948914,42.82702637,0
P442,2023,726997.2035,3814483.56,0,0,0,0,0,0,0,0,0,0,0.626729906,0.029458853,0.607822103,1509,7.038300514,0.775349338,44.16603807,3,3.280045748,301.6786194,343.6401062,44.20391464,0
P443,2023,684907.2035,3856573.56,0,0,0,0,0,0,0,0,0,0,0.780937433,0.052667385,0.402175504,63,4.413940907,0,41.21486567,3,3.486334801,302.5873413,329.7946167,41.62085342,0
P444,2023,692497.2035,3803443.56,14.7028,30.2457,2.7778,1.0982,44.8276,79.1261,0.1547,0.029768677,0.005194008,0,0.75315398,0.067191092,0.152968368,280,2.719762564,0.702964728,41.0257037,3,3.498302698,301.415802,363.6693115,36.38265991,0
P445,2023,773227.2035,3819313.56,0,0,0,0,0,0,0,0,0,0,0.766334713,0.036566637,0.204646169,375,0.748682022,0.669142955,48.97311182,3,3.313292503,301.5894775,331.2434692,45.73264694,0
P446,2023,739417.2035,3817243.56,0,0,0,0,0,0,0,0,0,0,0.706853926,0.024721785,0.41191357,806,1.478829861,2.23487717,45.33808233,3,3.307437897,301.8932495,328.8301086,44.1164856,0
P447,2023,725617.2035,3804823.56,14.7028,81.9156,3.2727,1.667,77.2727,35.4791,0.5377,0.227511789,0,0,0.78472966,0.106884288,0.026465028,171,0.650805831,3.333333333,36.72150627,3,3.254047155,300.8385925,347.3269958,44.19165802,0
P448,2023,680077.2035,3851743.56,0,0,0,0,0,0,0,0,0,0,0.649425089,0.140370417,0.215831148,517,37.54237747,1.109316922,40.73189073,3,3.443846703,302.5948792,332.2042236,42.89088821,0
P449,2023,706297.2035,3809653.56,18.9036,49.1493,3.5,1.5412,46.4286,68.0825,0.2386,0.024735216,0.037807183,0,0.667238712,0.065382195,0,228,3.767749071,0,37.51312065,3,3.254299402,300.9152527,349.2337646,39.30057144,0
P450,2023,668347.2035,3809653.56,0,0,0,0,0,0,0,0,0,0,0.707930207,0.008261816,0.045922421,277,1.042232513,0.61564544,41.73139351,2,3.750303507,300.9250793,362.3547668,43.29105759,0
P452,2023,724237.2035,3852433.56,0,0,0,0,0,0,0,0,0,0,0.717818141,0.051563012,0.580816321,440,67.51603699,0.131039344,39.38421521,4,3.496155024,302.8543091,333.7309875,37.11330795,0
P453,2023,732517.2035,3831043.56,6.3012,101.4493,3.5185,2.807,78.4127,23.9244,0.6293,0.301339888,0,0.034026465,0.753350556,0.04996325,0.08899476,444,4.510072231,0.434044467,36.12720107,4,3.38552022,301.4893494,334.5352478,42.31354904,0
P454,2023,704227.2035,3855193.56,0,0,0,0,0,0,0,0,0,0,0.684625208,0.068160747,0.192797897,458,19.80417061,0,42.59067021,3,3.474471331,302.7239075,325.8423767,38.06665802,0
P455,2023,669727.2035,3833803.56,0,0,0,0,0,0,0,0,0,0,0.748958468,0.034840606,0.054043397,402,2.333993435,1.50438394,42.4613239,2,3.57260251,302.6555481,362.8218384,44.69630051,0
P456,2023,672487.2035,3853813.56,0,0,0,0,0,0,0,0,0,0,0.658762038,0.143126903,0.005671078,111,1.045530796,0,41.15494721,2,3.408337831,302.1685791,327.1147156,44.12353134,0
P457,2023,712507.2035,3811033.56,6.3012,68.0529,2.0976,1.5033,94.2234,38.6157,0.5331,0.777243638,0,0,0.920054853,0.086021035,0,32,0.655346751,0,32.72947857,2,3.252729416,300.7943115,345.0162964,41.68026352,0
P458,2023,683527.2035,3804823.56,0,0,0,0,0,0,0,0,0,0,0.694173276,0.02014472,0.53817356,971,1.585829139,0.375919165,43.18788554,3,3.612510681,302.0246582,369.914917,38.01523209,0
P459,2023,716647.2035,3832423.56,21.004,144.9275,5,2.3678,64.4128,20.0811,0.6015,0.207295822,0.08336559,0,0.73111093,0.105579055,0.042886791,75,3.745800734,0,35.55865392,3,3.351489067,301.1138,339.1786194,41.31084061,0
P460,2023,744247.2035,3861403.56,0,0,0,0,0,0,0,0,0,0,0.484692276,0.047221378,0.979725026,2194,84.24384308,0,46.60402271,4,3.57611084,302.6479492,329.7359314,37.56410217,0
P461,2023,764256.3896,3807582.745,0,0,0,0,0,0,0,0,0,0,0.687711596,0.046710983,0.231297776,255,0.723111212,0,46.67313522,3,3.258803368,302.0333252,324.7405396,42.98540497,0
P462,2023,724237.2035,3832423.56,0,0,0,0,0,0,0,0,0,0,0.712302506,0.043347399,0.078500772,358,3.317303896,0.493499276,40.66344205,2,3.379850388,301.3641968,336.8175354,41.63496399,0
P463,2023,733207.2035,3829663.56,14.7028,73.724,3.35,1.6551,72.0238,43.072,0.4679,0.170632371,0,0,0.800576091,0.030452244,0.076299142,398,4.130442619,2.512578173,36.61889262,3,3.377541065,301.4740601,334.8213196,42.61885071,0
P464,2023,771157.2035,3838633.56,0,0,0,0,0,0,0,0,0,0,0.616223097,0.051231175,0.618462433,354,1.75414288,5.566338552,44.17113664,3,3.455490828,302.1760559,340.666626,41.94395447,0
P465,2023,769087.2035,3832423.56,0,0,0,0,0,0,0,0,0,0,0.68076247,0.024303263,0.125838315,370,3.157115698,17.43116924,46.57100708,2,3.412389278,301.9260254,333.6470032,43.34725571,0
P466,2023,769777.2035,3844153.56,0,0,0,0,0,0,0,0,0,0,0.464824587,0.049672523,0.830404045,686,36.95196152,0.383961122,43.92171012,3,3.497386456,302.4162292,339.6831665,40.10445404,0
P467,2023,755287.2035,3844843.56,0,0,0,0,0,0,0,0,0,0,0.429761231,0.056798994,0.937182986,1537,57.72737503,0.162677741,44.48368573,4,3.489213943,302.2951355,341.7854004,39.42645645,0
P468,2023,723547.2035,3828973.56,8.4016,17.6434,2.1111,1.0686,60,82.9302,0.1421,0.030102106,0,0,0.71136868,0.022973644,0.059639088,451,6.252158642,0.65468425,38.69544138,3,3.351166487,300.9735718,339.6638489,42.43476105,0
P469,2023,763567.2035,3835873.56,0,0,0,0,0,0,0,0,0,0,0.570450485,0.031626775,0.323484945,135,3.636940241,7.688524649,47.33563619,3,3.436947823,302.0132751,335.4285583,42.1926918,0
P470,2023,696637.2035,3853123.56,8.4016,15.753,2.1667,1,41.6667,88.2634,0.0862,0.016536163,0,0,0.722037494,0.128038365,0.011819224,338,1.335606337,0,38.70930467,2,3.472497225,302.0776367,334.3503723,38.62753677,0
P471,2023,747697.2035,3806203.56,4.2008,5.6711,1.5,1,50,94.4029,0.0445,0.005671078,0,0.00141329,0.724357069,0.030315607,0.285830892,601,8.296647072,0.201034254,45.60709155,4,3.257431507,302.2514954,333.288269,42.95116043,0
P472,2023,755287.2035,3862093.56,4.2008,5.6711,1.25,1,50,95.2273,0.035,0,0,0.005152101,0.513058782,0.030975451,0.574512879,1077,40.78222275,10.50721776,43.18077483,5,3.592248678,302.816864,333.6395569,36.3674469,0
P473,2023,684907.2035,3809653.56,0,0,0,0,0,0,0,0,0,0,0.661270082,0.023384656,0.136876283,500,2.167669773,0.208660647,46.00642531,2,3.629621029,301.938446,373.9063416,38.54251862,0
P474,2023,706297.2035,3811723.56,8.4016,52.9301,2.4211,1.5507,81.3793,50.4781,0.4313,0.00141329,0.157747978,0,0.66593492,0.054895617,0.165824201,678,3.084795475,0.230624641,41.08237681,4,3.239010572,300.7926025,348.2034607,39.3792038,0
P475,2023,720097.2035,3853123.56,0,0,0,0,0,0,0,0,0,0,0.525675833,0.040353978,0.897856541,1899,82.3638916,0.485315345,45.95655716,4,3.491963387,302.9060059,333.491272,36.97352982,0
P477,2023,677317.2035,3799303.56,14.7028,99.5589,3.3333,2.5371,80.1262,24.1511,0.6307,0.22692407,0.089699286,0,0.774715841,0.033048909,0.03832616,208,0.720043004,0.252090271,36.68169751,3,3.609183311,301.7398376,360.5460815,38.78546524,0
P478,2023,689737.2035,3833803.56,4.2008,11.9723,1.5,1.0278,90,76.2279,0.2486,0.04124739,0.023828236,0,0.699871361,0.054745071,0.111489283,319,3.639753819,0.344959439,41.07483239,3,3.534183025,300.1280823,347.346344,40.91753006,0
P479,2023,753217.2035,3820003.56,2.1004,12.6024,1.6667,1.6667,60,89.6316,0.0784,0,0.015122873,0,0.643847048,0.029452548,0.352494522,295,19.56029701,4.58447717,44.1192905,4,3.326686144,301.9741821,329.8304138,43.59137726,0
P480,2023,784957.2035,3852433.56,0,0,0,0,0,0,0,0,0,0,0.59267664,0.039704279,0.054111652,289,6.586409569,1.502343817,43.26683417,2,3.446137667,302.7562561,325.5946045,37.99758148,0
P481,2023,771157.2035,3861403.56,33.6064,56.0807,4.2727,1.0583,26.5306,69.2786,0.2178,0,0,0.058833842,0.647386909,0.032405875,0.075382672,112,4.043515682,2.737740472,36.75954248,3,3.585431814,303.1082153,332.7763672,35.44935226,0
P482,2023,678007.2035,3844843.56,2.1004,7.5614,1.25,1.25,91.6667,86.4847,0.1356,0,0,0.026303469,0.624619603,0.152197983,0.116337196,248,28.36498261,12.16402079,39.67008589,4,3.43076539,302.8066101,339.5974121,43.1076889,0
P483,2023,695257.2035,3826903.56,10.502,76.2445,2.3659,1.9277,92.6797,35.6138,0.549,0.718233405,0.036393894,0,0.866467476,0.079639276,0.007907532,50,0.82530272,436.9568933,34.10116733,3,3.464412451,300.1300049,357.3991699,38.76990128,0
P484,2023,740797.2035,3815863.56,0,0,0,0,0,0,0,0,0,0,0.758944809,0.039192682,0.159279907,426,1.239446163,2.47372054,45.04506304,2,3.299998283,301.9945068,325.7591858,44.20956421,0
P485,2023,788456.5724,3845484.867,0,0,0,0,0,0,0,0,0,0,0.603891671,0.048053211,0.057284682,219,0.862543225,0,44.59061655,2,3.378305197,302.4768982,332.0316467,40.09591675,0
P486,2023,699397.2035,3824143.56,2.1004,33.3963,1.2727,1.2727,98.6425,59.8913,0.3726,0.820026863,0.051558675,0,0.809746921,0.089173996,0,44,1.191862106,0,34.40358176,2,3.379010677,300.3928833,355.2537231,38.46424484,0
P487,2023,763567.2035,3819313.56,0,0,0,0,0,0,0,0,0,0,0.648342013,0.029873526,0.133435257,143,4.947358608,6.744785972,47.80989914,2,3.322765112,301.7814026,325.136322,44.3021965,0
P488,2023,682837.2035,3816553.56,8.4016,20.794,1.4,1.097,95.5556,55.2369,0.4848,0,0.005671078,0.172539303,0.57125324,0.024024788,0.152009991,1229,50.69367599,4.151880245,39.0146395,5,3.679236412,301.4579468,374.0834045,40.74135971,0
P489,2023,738727.2035,3827593.56,0,0,0,0,0,0,0,0,0,0,0.67687273,0.032170203,0.079628125,330,3.442453146,0.097930923,37.68496145,2,3.366720438,301.4781189,335.5253906,43.18284607,0
P490,2023,728377.2035,3818623.56,0,0,0,0,0,0,0,0,0,0,0.720226467,0.029060944,0.31815813,672,2.754451036,0.240520991,42.56176464,3,3.303426743,301.4388733,340.9908752,43.90282059,0
P491,2023,721477.2035,3832423.56,2.1004,4.4108,1,1,100,95.5469,0.035,0.005671078,0,0,0.669596612,0.049736843,0,214,4.997618675,0,40.110162,3,3.36949563,301.2728882,337.6977539,41.5171051,0
P492,2023,695257.2035,3809653.56,0,0,0,0,0,0,0,0,0,0,0.643323779,0.054142932,0.328927747,699,15.48776722,0.470580546,42.70007203,3,3.462023735,301.1416931,360.3919067,36.32120132,0
P493,2023,787717.2035,3837253.56,0,0,0,0,0,0,0,0,0,0,0.700455189,0.061336505,0.254965973,294,0.650805831,1.824322707,42.50698599,3,3.339856863,302.098053,340.328064,43.03105164,0
P494,2023,682837.2035,3854503.56,0,0,0,0,0,0,0,0,0,0,0.713841736,0.120292112,0.012857178,135,18.2251091,0,39.69900063,3,3.469459772,302.5483704,331.1573181,42.22694778,0
P495,2023,734587.2035,3835873.56,6.3012,19.5337,1.6364,1.0721,82.9268,78.0016,0.196,0.048279015,0,0,0.746648669,0.039655375,0.134507022,447,7.252238274,0.285086223,36.6621373,4,3.420361757,301.6370544,332.7820129,41.44635773,0
P496,2023,680077.2035,3832423.56,2.1004,5.6711,1.5,1.5,50,94.4029,0.0445,0.002367429,0.006148147,0,0.701214373,0.062798432,0.022063599,442,1.101138353,0,40.48223364,3,3.610952377,301.8549805,358.8723755,43.42349625,0
P497,2023,744937.2035,3799303.56,0,0,0,0,0,0,0,0,0,0,0.755896747,0.03424726,0.13437788,379,2.35606885,1.109097797,47.30499441,2,3.219632864,302.2249451,341.1791077,42.51469421,0
P498,2023,788403.4492,3840706.851,4.2571,25.5428,2.2,1.6837,62.5,78.7988,0.1687,0,0,0.040723594,0.603140414,0.061965777,0.187998324,298,0.650805831,4.276463785,41.04464221,4,3.352621317,302.2636108,339.5232849,41.81079102,0
P499,2023,713887.2035,3837943.56,2.1004,1.8904,1,1,0,98.2058,0.0137,0.001890359,0,0,0.688964248,0.053695289,0.30101865,254,5.287498474,25.69277374,42.01738014,4,3.387728453,301.5891113,335.9025879,39.76284027,0
P500,2023,724237.2035,3830353.56,2.1004,1.8904,1,1,0,98.2058,0.0137,0.001431208,0.00141329,0,0.684981465,0.062277465,0.000518977,195,3.829202414,0,38.75261309,2,3.364434719,301.1453247,338.2853394,42.13119125,0
P501,2023,717337.2035,3868993.56,0,0,0,0,0,0,0,0,0,0,0.710933983,0.048078953,0.124763705,252,0.863263667,0,41.18931092,2,3.548935652,302.3121643,327.857605,38.47871017,0
P502,2023,760117.2035,3835873.56,0,0,0,0,0,0,0,0,0,0,0.596358955,0.038611394,0.497455162,564,30.79676628,2.527914165,46.54754558,3,3.435321808,301.9891663,333.8519897,41.98087692,0
P503,2023,777367.2035,3861403.56,0,0,0,0,0,0,0,0,0,0,0.721081495,0.046752314,0.024139507,69,9.561660767,0,39.267791,2,3.556282997,303.1409607,331.7297058,35.42944336,0
P504,2023,691807.2035,3828283.56,8.4016,97.6686,2.8974,2.5581,89.6792,27.341,0.598,0.674864487,0.043895504,0,0.873406768,0.064778881,0,38,0.650638044,0,34.3160315,2,3.523780107,300.1338806,356.118042,39.96739578,0
P505,2023,779437.2035,3853123.56,0,0,0,0,0,0,0,0,0,0,0.652307987,0.039421259,0.096349017,229,24.77692604,6.847758276,41.14516243,3,3.504440546,302.8283997,327.4537964,37.62189484,0
P506,2023,676627.2035,3808963.56,0,0,0,0,0,0,0,0,0,0,0.684315264,0.012963378,0.209031218,283,0.920133054,0.654646228,42.78063919,3,3.706346273,301.6725769,370.8630981,40.94652176,0
P507,2023,739417.2035,3814483.56,0,0,0,0,0,0,0,0,0,0,0.778679371,0.04757529,0.13610586,398,1.907492399,2.5,43.40880084,2,3.29244256,302.0090637,327.4135132,44.27009201,0
P508,2023,707677.2035,3806203.56,2.1004,3.7807,1,1,100,96.5955,0.0249,0,0.003780718,0,0.672769785,0.044718336,0.165404552,676,8.117856979,1.892687004,43.82570713,4,3.274007559,301.0612793,350.0559082,39.67079544,0
P509,2023,704917.2035,3813103.56,14.7028,36.5469,2.5833,1.2937,63.4615,71.2596,0.2283,0.044414481,0.015122873,0,0.710863113,0.058840653,0.030608415,373,5.272176266,0,39.56285335,3,3.258091211,300.72995,349.0064697,38.89061356,0
P510,2023,671107.2035,3807583.56,0,0,0,0,0,0,0,0,0.000477069,0,0.719178736,0.03212263,0.007752237,211,1.095355034,0,40.63437357,2,3.719791412,301.2753601,361.99646,41.99956512,0
P511,2023,744247.2035,3822763.56,0,0,0,0,0,0,0,0,0,0,0.628584623,0.02298028,0.288323031,718,4.853694916,8.859780748,43.32312733,3,3.339672089,301.6990356,331.6468506,43.72562027,0
P512,2023,737347.2035,3830353.56,0,0,0,0,0,0,0,0,0,0,0.680941701,0.030634823,0.501659195,797,3.816958666,0.863037415,41.25403397,3,3.384780645,301.5218506,335.0061951,42.62236786,0
P513,2023,680767.2035,3811723.56,10.502,75.6144,3.5,2.1571,67.8571,46.8353,0.4216,0,0.119354908,0.030722816,0.529198825,0.019191946,0.17271353,137,2.302098513,0.055397026,42.34984123,4,3.695761681,301.7523193,376.7327881,40.43591309,0
P515,2023,738037.2035,3827593.56,0,0,0,0,0,0,0,0,0,0,0.673134744,0.027820971,0.113057536,328,2.785214186,1.184417342,37.62184244,2,3.366434813,301.4734497,335.5160522,43.16448212,0
P516,2023,731137.2035,3820003.56,2.1004,3.7807,1,1,100,96.5955,0.0249,0.003780718,0,0,0.764550507,0.039208715,0.003494449,253,2.547368288,23.56924359,40.31227132,3,3.315940142,301.5013733,338.2507324,43.83971786,0
P517,2023,744937.2035,3866923.56,12.6024,27.0951,2.1538,1.3557,78.2609,69.7181,0.2726,0,0.001890359,0.080321816,0.289747179,0.041205148,0.827404777,18,32.17008972,2.407002193,25.36782035,5,3.605242968,302.7127075,327.8743286,37.39267731,0
P518,2023,781051.8082,3820871.96,0,0,0,0,0,0,0,0,0,0,0,0.03996346,0.184166265,0,0,24.08403039,47.79559039,1,3.295689583,301.4358215,327.7524414,47.05976486,0
P519,2023,741487.2035,3849673.56,0,0,0,0,0,0,0,0,0,0,0.433334857,0.05097279,0.991932253,21304,90.81445313,0,45.85282785,4,3.505237103,302.2893372,336.1485291,38.79583359,0
P520,2023,757357.2035,3837253.56,0,0,0,0,0,0,0,0,0,0,0.63768518,0.029680128,0.472873656,488,42.08361053,1.481539983,43.39619662,3,3.443524599,302.0162659,333.857605,41.55108643,0
P521,2023,701467.2035,3838633.56,16.8032,83.1758,2.625,1.5502,88.6463,22.2971,0.6904,0.463001439,0,0,0.802268744,0.070101866,0.059537355,58,0.865124047,0,34.90463297,3,3.408311129,300.4216919,346.7348022,39.24904251,0
P522,2023,695257.2035,3827593.56,8.4016,84.436,2.8286,1.9216,88.2569,22.1932,0.6885,0.48797442,0.050389746,0,0.847628057,0.074244682,0.003929611,70,0.742777526,0,34.69698543,2,3.46452117,300.0855103,356.4915161,38.83960342,0
P523,2023,724237.2035,3806893.56,4.2008,24.5747,1.9091,1.4615,75.6098,76.6974,0.196,0.051534685,0,0,0.77782017,0.074653551,0.054820416,241,0.936166167,9,40.63053262,3,3.260142326,300.9466248,347.0849609,44.05730438,0
P524,2023,738037.2035,3811723.56,0,0,0,0,0,0,0,0,0,0,0.717965603,0.054464933,0.036000639,352,17.20172691,16.29131085,44.22361181,3,3.279412031,301.8993835,332.5241699,44.17506027,0
P525,2023,729067.2035,3838633.56,4.2008,7.5614,1.5,1,50,93.8686,0.0445,0.008515575,0,0,0.727152824,0.042186495,0.229828881,899,19.13954735,0.903034515,38.84248655,4,3.429326296,301.8753357,332.7346497,40.41563416,0
