LID,Year,lon,lat,PD,ED,LSI,AWMSI,AI,CONTAG,SHDI,FP,GP,WP,FVC,ECV,BP,POP,GDP,UEI,Temperature,Coupling Coordination Level
P729,2023,691807.2035,3800683.56,18.9036,59.8614,3.0556,1.4376,72.7941,50.348,0.4149,0.135491746,0.013751491,0,0.696193635,0.045732315,0.026684056,155,1.785213113,0,38.74051088,3
P735,2023,699397.2035,3840013.56,16.8032,108.3806,3.8462,1.6427,75.817,23.3666,0.6221,0.308999688,0.001890359,0,0.696387231,0.07461063,0.031241793,207,0.907753825,6.907985679,35.46367295,3
P768,2023,689047.2035,3829663.56,21.004,57.971,3.2941,1.3018,65.4867,54.3706,0.3726,0.055005965,0.076999429,0,0.729460895,0.067948232,0.111822712,172,0.910850048,0.699860901,38.49244301,3
P776,2023,685597.2035,3833803.56,14.7028,24.5747,2.625,1.0417,45.8333,81.9704,0.1356,0.0254869,0.005671078,0,0.646826267,0.075267104,0.283495882,810,3.816643476,0.548060368,38.94790038,4
P788,2023,700777.2035,3831043.56,6.3012,70.5734,2.2051,1.6318,93.2179,31.0656,0.6176,0.659012086,0.028545175,0,0.885887206,0.018176921,0,66,0.650805831,0,30.97417094,2
P791,2023,691807.2035,3799993.56,33.6064,61.7517,4.1538,1.1982,38.806,63.4693,0.2679,0.016697723,0.063854968,0,0.690351486,0.049720683,0.187272293,333,1.852148533,0.203942113,40.5817,4
P804,2023,713197.2035,3835873.56,8.4016,22.6843,2.2222,1.6316,62.069,80.6497,0.1547,0.03207628,0.001890359,0,0.735294402,0.079827579,0.008371934,155,2.13095665,0,38.24697224,3
P811,2023,720787.2035,3828283.56,6.3012,10.0819,1.6667,1,60,90.2842,0.0784,0.007084367,0.006523483,0,0.679746747,0.03702317,0.064761948,434,27.1450386,2.097849567,37.78300473,4
P825,2023,704227.2035,3817243.56,12.6024,20.1638,2.4286,1.0667,23.0769,86.8048,0.0937,0.00704246,0.011861132,0,0.750875592,0.048106078,0.010405935,252,2.393090963,0,38.2792584,2
P829,2023,704917.2035,3830353.56,2.1004,81.9156,2.3571,2.3571,93.1325,41.8614,0.465,0.807660434,0.016059094,0,0.904978335,0.146795609,0,53,0.799699008,0,32.84030382,2
P836,2023,675247.2035,3813103.56,10.502,57.3409,2.8095,1.5401,79.6791,44.0808,0.4956,0.160803894,0.022498761,0,0.709541619,0.03697941,0,105,1.68329227,0,40.18337044,2
P841,2023,664207.2035,3815173.56,4.2008,50.4096,1.8837,1.6843,95.6372,53.8185,0.3978,0.838071979,0.025051739,0,0.838362694,0.089158964,0,39,0.766677618,0,31.15055077,2
P842,2023,694567.2035,3837253.56,10.502,89.477,2.8889,1.8827,88.8525,22.8345,0.6685,0.609525901,0.003780718,0,0.86410284,0.038956199,0,103,0.638495147,0,32.92668772,2
P874,2023,682837.2035,3800683.56,2.1004,56.7108,1.7143,1.7143,96.3855,46.7041,0.465,0.82197281,0.003780718,0,0.778786242,0.101408127,0,81,0.927957118,0,34.69285921,2
P880,2023,705607.2035,3830353.56,4.2008,73.724,2.1795,2.0683,93.512,31.4035,0.6048,0.692730945,0.016077012,0,0.876934886,0.150933814,0.000954139,89,0.91361469,0,32.37551413,2
P882,2023,662827.2035,3817933.56,2.1004,34.0265,1.4444,1.4444,97.897,72.2593,0.2231,0.942376174,0.001890359,0,0.833685935,0.041605347,0,60,0.483303607,0,31.35835061,2
P884,2023,736657.2035,3801373.56,4.2008,49.7795,1.6279,1.5313,96.8495,51.8906,0.4216,0.854605736,0.002409336,0,0.86552012,0.201392928,0,43,1.491072774,0,34.19437442,2
P895,2023,693877.2035,3838633.56,2.1004,74.3541,2.4146,2.4146,92.686,38.7965,0.5162,0.767782594,0.018903592,0,0.895216584,0.070301676,0,35,0.650805831,0,33.24431865,2
P900,2023,693877.2035,3836563.56,2.1004,8.8217,1.1087,1.1087,99.498,90.6207,0.0784,0.981096408,0.005856626,0,0.882993639,0.060976842,0,57,0.542262197,0,31.65461653,2
P904,2023,706987.2035,3815863.56,18.9036,68.0529,3.4706,1.3804,64.1026,51.8813,0.38,0.068923254,0.062024435,0,0.661974311,0.082024723,0.001890359,131,5.84381485,0,37.58891086,3
P917,2023,679387.2035,3800683.56,8.4016,67.4228,2.2778,1.7694,92.2034,27.024,0.6762,0.50041069,0.077468889,0,0.775932848,0.055518001,0,136,0.726695657,0,36.50638348,2
P930,2023,664207.2035,3801373.56,4.2008,65.5325,2.3226,2.1192,90.2613,26.9694,0.6825,0.416740864,0.023764172,0,0.793177783,0.0514411,0,99,0.795498729,0,35.5362336,2
P934,2023,700087.2035,3830353.56,6.3012,78.1348,2.425,2.0431,92.1053,31.5287,0.5927,0.646444023,0.078500772,0,0.91281271,0.039987951,0,71,0.650805831,0,31.73093649,2
P935,2023,719407.2035,3833113.56,10.502,36.5469,2.5833,1.3005,66.0714,70.3636,0.2386,0.055279567,0.007561437,0,0.588455915,0.064453767,0.111579695,99,11.74951172,0.085879047,37.52089929,4
P963,2023,702157.2035,3830353.56,10.502,93.8878,2.6757,1.8459,90.1743,22.8102,0.6582,0.619345949,0.010865086,0,0.82961899,0.027551077,0,188,0.650805831,0,31.35015558,2
P972,2023,675937.2035,3797923.56,6.3012,8.1916,1.75,1,25,93.7814,0.0445,0.005671078,0.002409336,0,0.717202187,0.029909911,0.090032714,260,0.616878629,0.42893321,40.08591685,3
P992,2023,720097.2035,3830353.56,8.4016,71.2035,2.92,1.8301,82.7957,32.3898,0.5997,0.279107645,0.017013233,0,0.705057561,0.097394208,0.001890359,127,9.458159447,0,35.85592842,3
P996,2023,698707.2035,3797923.56,14.7028,44.1084,3.1429,1.2555,63.4146,63.082,0.3042,0.085340778,0.006649206,0,0.773710668,0.062477457,0.020316881,127,0.799686551,2.051780729,38.6810492,2
P1004,2023,697327.2035,3847603.56,18.9036,59.8614,4,1.7426,41.791,63.6984,0.2679,0.036250252,0.035898906,0,0.721488893,0.085705238,0.007603344,138,2.075302601,6.617763338,38.56727055,2
P1014,2023,708367.2035,3831043.56,12.6024,112.7914,2.8718,2.2711,89.4964,23.1753,0.6161,0.580150478,0.11667804,0,0.811652958,0.087906482,0,56,1.671438694,0,34.07146294,3
P1015,2023,719407.2035,3825523.56,8.4016,37.1771,2.6154,1.7117,65.5738,68.9341,0.2535,0.041056258,0.02438912,0,0.599667311,0.06099871,0.47033961,1201,82.05954742,1.46060361,40.04408042,6
P1034,2023,696637.2035,3839323.56,21.004,106.4902,3.5806,1.9689,81.0875,18.3242,0.6831,0.425135968,0.016578071,0,0.884443104,0.06806288,0.093331112,99,0.674512386,2.76675187,35.21936133,3
P1044,2023,697327.2035,3802753.56,8.4016,166.9817,5,4.3028,72.3831,8.9453,0.6889,0.129633775,0.327051067,0,0.718404055,0.066509034,0.064749281,119,3.043732882,1.240218947,39.10278332,3
P1046,2023,673867.2035,3813103.56,8.4016,73.724,1.975,1.7262,94.6429,32.8145,0.5873,0.717245788,0.007561437,0,0.835193753,0.098470767,0,70,1.943471432,0,33.66263919,3
P1053,2023,676627.2035,3801373.56,2.1004,80.0252,2.2683,2.2683,93.3419,36.3946,0.5308,0.734829395,0.036954778,0,0.802890718,0.096085077,0,39,1.24187088,0,36.92323387,2
P1063,2023,717337.2035,3829663.56,16.8032,94.518,3.25,1.64,81.7919,23.4429,0.6496,0.232574004,0.125641112,0,0.724608541,0.083716348,0.084190588,94,9.85969162,0,35.99268778,4
P1065,2023,689737.2035,3840013.56,16.8032,90.7372,2.8857,1.7872,88.4817,21.4365,0.682,0.564048131,0.010573565,0,0.84066391,0.07907258,0.005152101,199,0.707226098,0,34.5350231,2
P1071,2023,708367.2035,3808273.56,10.502,29.6156,2.8,1.4694,52.6316,76.5587,0.1846,0.031600223,0.016494256,0,0.765445888,0.04374639,0.00282658,139,4.485254288,0,37.9117832,3
P1074,2023,718027.2035,3829663.56,12.6024,89.477,2.9091,1.8963,87.4251,20.7505,0.6931,0.502001052,0.007616011,0,0.730131745,0.086470417,0,69,10.84044075,0,34.73287797,4
P1089,2023,677317.2035,3798613.56,12.6024,155.0095,4.4194,2.7241,74.9409,10.9498,0.6831,0.20087913,0.230523098,0,0.754224539,0.043184799,0.00704246,59,0.650805831,0,36.59118722,2
P1094,2023,696637.2035,3837253.56,6.3012,82.5457,2.575,2.4675,91.5323,32.412,0.572,0.744902426,0.001890359,0,0.911992311,0.044019805,0,29,0.632247686,0,32.3564156,2
P1097,2023,663517.2035,3815173.56,6.3012,69.3132,2.0769,1.8621,94.0426,32.0999,0.6081,0.678608881,0.030245747,0,0.786559224,0.136471254,0,28,0.702191114,0,32.4659166,2
P1099,2023,686977.2035,3841393.56,18.9036,117.2023,3.4118,2.5144,84.9265,15.963,0.6889,0.544080523,0.009451796,0,0.743295252,0.104750408,0.016494256,54,1.269869328,0,34.23426037,3
P1105,2023,685597.2035,3800683.56,8.4016,80.0252,2.2439,1.4982,93.4531,36.1866,0.5331,0.728383988,0.044325415,0,0.815082371,0.12234162,0,27,0.727978349,0,33.8776938,2
P1111,2023,691117.2035,3835183.56,10.502,98.2987,2.878,2.6133,89.987,31.9805,0.5445,0.724423985,0.042524122,0,0.869305193,0.055291279,0,12,2.677067518,0,32.15648583,3
P1116,2023,704917.2035,3811723.56,6.3012,8.1916,1.8,1,42.8571,92.2208,0.0621,0.002438577,0.008080414,0,0.693968534,0.051933507,0.110327439,328,5.988286018,2.72149293,40.74354764,3
P1131,2023,694567.2035,3797233.56,14.7028,24.5747,2.8889,1.3704,37.037,80.9284,0.1485,0.010388016,0.01749454,0,0.786961257,0.046422406,0.021498477,338,0.650805831,0.494746766,41.22413909,2
P1132,2023,724927.2035,3835183.56,4.2008,7.5614,1.5,1,50,93.8686,0.0445,0.001890359,0.005671078,0,0.723748982,0.105927405,0.120524655,221,5.024805546,2.251370721,36.98937659,3
P1149,2023,724927.2035,3829663.56,8.4016,23.9445,1.9167,1.3068,78.8462,74.1729,0.2283,0.050961953,0.005671078,0,0.730550706,0.0415271,0.124721798,204,4.764395714,0,37.24650334,4
P1154,2023,669727.2035,3814483.56,14.7028,73.724,3.5556,2.0038,67.1429,47.164,0.4216,0.134122196,0.020447856,0,0.728090286,0.034064442,0,116,0.811713398,0,33.3249784,2
P1158,2023,693187.2035,3826903.56,2.1004,8.8217,1.1087,1.1087,99.5,92.0524,0.0621,0.979848916,0.009160275,0,0.8815974,0.047856635,0,29,0.650805831,0,31.51096602,2
P1160,2023,680767.2035,3815173.56,2.1004,42.8481,1.4359,1.4359,97.6422,39.8174,0.5945,0.705202285,0.012766767,0,0.73188746,0.098062007,0.009469714,109,8.678786278,16.33863308,36.47447161,4
P1178,2023,718027.2035,3807583.56,14.7028,93.8878,3.0345,2.2313,84.4327,22.1067,0.6668,0.373144832,0.003780718,0,0.81494379,0.088444756,0.000996046,157,0.783324718,0,35.80891566,2
P1182,2023,719407.2035,3831043.56,14.7028,42.8481,3,1.4098,62.3188,66.1019,0.2726,0.074399293,0.007561437,0,0.718756616,0.059615085,0,91,8.582363129,0,36.38764235,3
P1188,2023,702157.2035,3803443.56,12.6024,35.9168,2.9,1.3762,40.625,76.9939,0.167,0.013232514,0.027502982,0,0.589388311,0.075491821,0.190471363,314,5.433298588,1.724893479,39.3483589,4
P1200,2023,717337.3749,3808273.724,10.502,79.3951,2.5152,1.5995,89.8167,22.8949,0.6931,0.437779119,0.054889814,0,0.806290865,0.114097258,0,109,0.754057586,0,35.49051146,2
P1201,2023,667657.2035,3815173.56,4.2008,106.4902,2.9744,2.3093,89.2608,25.8277,0.598,0.468883973,0.243176809,0,0.753153205,0.061653408,0,70,0.653281271,0,34.16660959,2
P1211,2023,710437.2035,3813793.56,4.2008,45.9987,2.0417,1.5485,90,40.7936,0.572,0.238263,0.030241508,0,0.689856768,0.105830019,0.427111829,567,2.573378801,0.829714251,40.64537934,5
P1213,2023,684907.2035,3841393.56,14.7028,146.1878,3.6842,3.1836,84.7305,16.6051,0.6361,0.667047173,0.002367429,0,0.82545656,0.109058323,0.000518977,27,2.452546835,0,34.07981933,3
P1214,2023,684907.2035,3836563.56,8.4016,81.9156,3,2.3286,84.6966,24.5168,0.6668,0.372016992,0.007561437,0,0.778785169,0.09392869,0,53,2.585676432,0,34.55031079,3
P1222,2023,674557.2035,3814483.56,2.1004,5.041,1.087,1.087,99.6024,95.3548,0.035,0.992438563,0.001890359,0,0.913891494,0.075839637,0,14,0.757144213,0,31.25404695,2
P1223,2023,673867.2035,3814483.56,4.2008,27.7253,1.3556,1.2245,98.3105,72.7593,0.2335,0.92877574,0.014168735,0,0.846255839,0.09490759,0,6,0.753791571,0,31.52797343,2
P1226,2023,673867.2035,3828283.56,10.502,27.0951,2.3636,1.2457,68.0851,74.6896,0.2125,0.052040995,0.003780718,0,0.767639399,0.108558583,0.003780718,53,1.008387446,0,37.09242401,2
P1227,2023,699397.2035,3833113.56,6.3012,89.477,2.7632,2.359,90.176,26.3996,0.6265,0.662037701,0.017532209,0,0.861501873,0.05447623,0.018903592,98,0.534362674,0,32.29953649,3
P1234,2023,695947.2035,3822763.56,12.6024,138.6263,4.2581,3.3867,76.3466,13.0656,0.6841,0.319004133,0.106884387,0,0.776845872,0.068188563,0,85,3.558506727,0,37.22275726,3
P1247,2023,702847.2035,3822763.56,14.7028,40.9578,3.1818,1.3931,44.186,72.9164,0.2016,0.001890359,0.046763991,0,0.705729663,0.066342735,0.200192523,387,3.658345699,2.318184653,42.62949976,4
P1256,2023,693877.2035,3799303.56,25.2048,124.1336,4.0323,1.7899,77.7778,15.3426,0.6831,0.159264346,0.275550681,0,0.715668857,0.059639045,0.045576325,80,0.930686831,0,38.70440968,3
P1258,2023,680767.2035,3826213.56,2.1004,37.8072,1.6667,1.6667,96.8912,75.0013,0.1846,0.933467345,0.021641105,0,0.819306016,0.046418435,0,22,0.601929903,0,32.49848572,2
P1260,2023,713197.2035,3811723.56,4.2008,78.765,2.2195,1.8387,93.4811,35.2557,0.5468,0.755673682,0.007936773,0,0.845167816,0.105511456,0,32,0.674226105,0,34.19453398,2
P1261,2023,714577.2035,3826213.56,16.8032,117.2023,4.24,2.6949,70.5455,24.3053,0.5963,0.09088512,0.187180381,0,0.651020885,0.107353704,0.001890359,163,78.05000305,0,38.34579924,5
P1265,2023,691117.2035,3798613.56,25.2048,125.3938,4.3846,1.8923,69.4444,22.0134,0.6081,0.225411072,0.073551126,0,0.756324351,0.062263532,0.011527704,130,1.047132015,3.922987604,37.78573037,3
P1269,2023,698017.2035,3828283.56,6.3012,55.4505,1.8372,1.6157,95.9137,54.2207,0.38,0.857580195,0.016929417,0,0.858053565,0.062746023,0.012527988,66,0.726695657,112.5461178,33.21197042,3
P1290,2023,698707.2035,3834493.56,2.1004,59.8614,2.1163,2.1163,94.5392,53.0706,0.3836,0.869547299,0.000477069,0,0.939946234,0.099801555,0.003780718,49,0.466651469,0,32.3297223,2
P1292,2023,673867.2035,3810343.56,4.2008,8.8217,1.4,1.2,60,92.7514,0.0535,0.001890359,0.007561437,0,0.623959243,0.025150068,0.018444441,183,1.686646461,0,42.0551669,3
P1358,2023,708367.2035,3811723.56,4.2008,57.3409,2.7143,2.185,80.9524,43.881,0.4983,0.195900437,0.011819224,0,0.724027276,0.094333351,0.066115412,248,1.782304525,6.622772102,37.2953426,3
P1362,2023,691807.2035,3826903.56,6.3012,119.0926,3.3846,2.1856,86.5801,22.0656,0.6176,0.591390899,0.099526418,0,0.85185945,0.043495828,0,67,0.641173244,0,33.21636196,2
P1363,2023,704227.2035,3830353.56,6.3012,58.6011,2.0488,1.6456,94.4516,40.3873,0.5377,0.714645652,0.054403172,0,0.89668262,0.108076459,0,37,0.724090874,0,32.07072284,2
P1377,2023,690427.2035,3800683.56,16.8032,58.6011,3.2941,1.2716,68.8,52.3612,0.3943,0.113832197,0.011675583,0,0.644433856,0.081298236,0.259918797,896,1.843877673,1.322307449,40.79076508,4
P1380,2023,737347.2035,3801373.56,6.3012,81.2854,2.5405,2.4586,90.7015,24.669,0.6668,0.621662993,0.004734857,0,0.850961506,0.158603473,0.001890359,64,1.767842889,0,35.04877782,3
P1381,2023,679387.2035,3797923.56,2.1004,12.6024,1.1739,1.1739,99.1935,88.3184,0.0937,0.964184909,0.018903592,0,0.842127562,0.103022101,0,13,0.578768492,0,34.54698669,2
P1387,2023,665587.2035,3804133.56,14.7028,61.7517,2.7391,1.6631,82.0628,39.2433,0.5423,0.182592059,0.03629216,0,0.707601011,0.047455973,0,180,1.106491327,0,37.32768154,2
P1395,2023,688357.2035,3817243.56,6.3012,72.4638,2.3095,2.1561,93.4524,44.8705,0.4501,0.774275823,0.05401517,0,0.842164516,0.110088491,0.011342155,47,61.60623169,0,31.88020679,5
P1397,2023,694567.2035,3826213.56,2.1004,20.1638,1.2791,1.2791,98.6095,61.0327,0.4116,0.833970987,0.02127102,0,0.878654838,0.103113224,0,31,0.810524702,0,33.34532353,2
P1404,2023,682147.2035,3819313.56,12.6024,21.4241,2.375,1.1905,45,83.8349,0.1222,0.021288939,0.008515575,0,0.646016419,0.045094805,0.056896324,188,20.42093849,4.249613532,37.36811739,4
P1424,2023,722857.2035,3833803.56,25.2048,73.0939,4.0667,1.6673,47.1264,56.988,0.3171,0.049668315,0.04817121,0,0.683206797,0.084806734,0.12075553,101,6.836877346,0,36.82323809,4
P1428,2023,718717.2035,3829663.56,16.8032,134.8456,4.3448,2.0756,75.0643,14.825,0.671,0.317480439,0.079973888,0,0.721797645,0.060362324,0.000477069,62,12.3321352,0,34.88712892,4
P1430,2023,693187.2035,3828283.56,8.4016,79.3951,2.7429,1.442,88.8073,23.2827,0.6885,0.496950685,0.057748729,0,0.842092335,0.041618827,0.001890359,166,0.650805831,0,35.37299882,2
P1459,2023,729067.2035,3834493.56,6.3012,20.1638,2.2857,1.5952,47.0588,85.3059,0.1083,0.020793951,0.001890359,0,0.702698767,0.09074357,0.071796992,308,5.513857841,1.546135167,36.57419302,3
P1473,2023,689047.2035,3835183.56,6.3012,124.1336,3.5938,3.5167,81.5556,14.7989,0.6892,0.226188091,0.243427435,0,0.68426311,0.069262205,0.002409336,76,4.197191238,0,36.64053945,3
P1474,2023,680767.2035,3820003.56,6.3012,32.7662,1.3947,1.2342,97.7679,39.921,0.6334,0.645834441,0.011675583,0,0.846743882,0.10490417,0.03832616,202,12.94813824,0.274538822,34.43526956,4
P1475,2023,694567.2035,3828283.56,4.2008,23.3144,1.2955,1.2311,98.5294,62.9609,0.3726,0.873365687,0.007519529,0,0.812613845,0.067934336,0,145,0.697225273,0,33.90393505,2
P1489,2023,709747.2035,3833803.56,4.2008,81.9156,2.4762,2.3106,92.3645,39.6168,0.4903,0.805030726,0.001890359,0,0.855962336,0.091995477,0,35,0.858678401,0,32.66795612,2
P1496,2023,699397.2035,3828283.56,2.1004,61.1216,1.9773,1.9773,95.2954,59.2241,0.3129,0.819191557,0.084136013,0,0.865445673,0.083223033,0.003780718,29,0.726695657,0,33.42610742,2
P1500,2023,722857.2035,3826903.56,8.4016,31.506,3,1.713,33.3333,79.5823,0.1485,0.015456302,0.016536163,0,0.694513917,0.031692049,0.004257788,358,13.55343819,69.24881565,39.09234838,3
P1515,2023,684217.2035,3833803.56,8.4016,54.1903,3.1429,2.0106,62.5,61.5263,0.2999,0.087475499,0.002409336,0,0.679111004,0.148066851,0.108477155,607,3.317991018,0,40.29465154,3
P1527,2023,706297.2035,3831043.56,14.7028,99.5589,3.4615,1.9824,79.3548,24.6431,0.625,0.287841723,0.024574669,0,0.804755032,0.032889338,0.025612623,115,0.872373998,4.634686626,33.26505607,3
P1538,2023,697327.2035,3848983.56,8.4016,14.4928,2.3333,1.1771,20,89.4213,0.0784,0.012236468,0.001890359,0,0.647075713,0.06724954,0.046169628,163,1.55834341,56.04217777,40.15506708,3
P1555,2023,713887.2035,3829663.56,18.9036,64.2722,3.3529,1.3444,66.3866,52.2294,0.3836,0.037288206,0.093809194,0,0.740316093,0.044255725,0.01923702,170,7.0222826,0,37.94162657,3
P1559,2023,695947.2035,3848293.56,4.2008,23.3144,2.25,1.5125,75,72.6467,0.2486,0.064386612,0.007084367,0,0.728019416,0.080156012,0.000477069,86,2.036209106,0,36.85046439,2
P1566,2023,695257.2035,3840703.56,6.3012,124.1336,3.8788,2.2968,80.6517,14.4454,0.6931,0.497184212,0.001371382,0,0.806552172,0.084022341,0.02268431,157,1.542653918,0,35.39648201,3
P1578,2023,680767.2035,3815863.56,6.3012,73.0939,2.2812,2.1113,91.1255,24.4974,0.691,0.390361531,0.069401143,0,0.742690802,0.098071,0,78,11.8641777,0,36.76425829,4
P1583,2023,690427.2035,3817933.56,2.1004,47.8891,1.7778,1.7778,96.2884,67.8258,0.2436,0.865497217,0.064272212,0,0.92272675,0.098503988,0,95,34.57937622,0,33.76232547,5
P1588,2023,716647.2035,3826213.56,14.7028,42.218,2.8571,1.3625,65.7895,64.63,0.291,0.049149338,0.035958732,0,0.655488431,0.050734645,0.063419807,659,88.42175293,0.614456736,39.0469114,5
P533,2023,758713.5193,3863927.833,0,0,0,0,0,0,0,0,0,0.583786266,0.638069332,0.027481804,0.077077892,0,18.46794128,-14.73410564,32.95068032,4
P2969,2023,789693.2653,3869462.235,0,0,0,0,0,0,0,0,0,0.499491642,0.493328333,0.06233444,0.473202488,0,0.851234913,45.78023569,33.71648861,4
P4463,2023,744213.81,3867334.354,0,0,0,0,0,0,0,0,0,0.012988801,0.273310065,0.037571284,0.427169408,0,37.26355743,2.064415215,49.18603516,3
P2976,2023,786319.3512,3858664.821,2.263,5.4311,1,1,100,95.0453,0.0372,0,0,0.006105668,0.661957979,0.04843535,0.043914462,399,0,1.255536968,41.65790483,3
P3860,2023,784801.0462,3855803.148,5.0505,9.0909,1,1,100,92.6719,0.0518,0,0,0.009009182,0.553116918,0.037473753,0.165594326,0,0,5.895967249,42.38418397,3
P2209,2023,731655.443,3872181.328,0,0,0,0,0,0,0,0,0,0.667072996,0.300035924,0.019232856,0.179360693,0,0,-13.15617074,25.74769369,3
P1597,2023,678697.2035,3817243.56,2.1004,55.4505,1.9302,1.9302,95.3757,51.839,0.4082,0.811983106,0.040693589,0,0.819490612,0.108089528,0,10,3.206305027,0,29.48873896,3
P1598,2023,662137.2035,3817933.56,2.1004,59.2313,1.9189,1.9189,94.4535,29.7853,0.6668,0.596467661,0.007561437,0,0.80329597,0.0572187,0,56,0.552463233,0,33.83000065,2
P1623,2023,715267.2035,3831043.56,10.502,115.3119,3.0857,2.7304,87.1705,16.7812,0.6831,0.562032381,0.008557483,0,0.776860058,0.06886247,0.001890359,65,6.15984726,0,34.19709365,3
P1626,2023,670417.2035,3813793.56,27.3052,69.3132,3.4706,1.2,63.4783,51.994,0.3763,0.000388003,0.123856725,0,0.706082284,0.038209562,0,141,1.315464854,0,38.33607745,2
P1631,2023,664897.2035,3804823.56,8.4016,49.1493,1.8621,1.5718,93.4037,32.4861,0.6668,0.347073583,0.039697543,0,0.758774638,0.045675459,0.001890359,58,1.185342908,0,38.07766874,2
P1632,2023,694567.2035,3815173.56,4.2008,17.0132,1.75,1.4139,66.6667,85.3655,0.1153,0.02174809,0.003780718,0,0.653414369,0.034489068,0.693580992,834,8.965984344,3.768779692,43.29590236,5
P1639,2023,691117.2035,3826903.56,2.1004,20.794,1.3261,1.3261,98.4725,83.3314,0.129,0.945161666,0.026089693,0,0.848825872,0.073497258,0,39,0.582097709,0,31.93429992,2
P1651,2023,669037.2035,3803443.56,8.4016,23.9445,1.9231,1.1966,80.3279,72.115,0.2535,0.058643042,0.012380109,0,0.655913949,0.030152104,0.146988864,278,0.937068403,1.084641209,38.70274402,3
P1669,2023,671107.2035,3808273.56,8.4016,27.0951,2.4,1.36,65,76.5787,0.1904,0.011342155,0.035397847,0,0.707658768,0.031818511,0.015617861,192,1.115049005,0,38.47032728,2
P1678,2023,698017.2035,3795853.56,31.506,135.4757,4.9231,1.9277,64.8276,20.5046,0.6097,0.141503335,0.160890067,0,0.818296611,0.045217359,0.000518977,79,0.709416568,0,38.08191449,2
P1679,2023,689737.2035,3824833.56,4.2008,68.0529,2.1707,1.8982,93.9774,40.4721,0.5112,0.662936252,0.119384148,0,0.843029737,0.110186863,0,82,0.650805831,0,33.23609218,2
P1686,2023,711817.2035,3831733.56,10.502,69.3132,2.9524,2.2722,78.534,41.1069,0.5009,0.190352724,0.007084367,0,0.748171091,0.060544158,0.003059287,269,3.158772469,74.13900378,35.80892915,3
