LID,Year,lon,lat,PD,ED,LSI,AWMSI,AI,CONTAG,SHDI,FP,GP,WP,FVC,ECV,BP,POP,GDP,UEI,Temperature,Coupling Coordination Level
P2647,2023,675937.2035,3850363.56,2.1004,2.5205,1,1,100,97.0042,0.0249,0.002742764,0,0,0.637233019,0.133837392,0.017710674,898,15.39005852,0,39.7161252,4
P2651,2023,689047.2035,3813793.56,2.1004,20.1638,1.5,1.5,93.9024,57.1482,0.462,0.160099369,0,0,0.588396549,0.038463437,0.693329011,1188,32.80051422,25.32848161,41.0544962,5
P2654,2023,705607.2035,3838633.56,16.8032,85.6963,3.3077,1.3772,80.1325,27.7408,0.6191,0.313295145,0,0,0.718220949,0.086641243,0.048111384,101,0.862276971,0,34.75753352,3
P2658,2023,749077.2035,3824143.56,2.1004,6.3012,1.25,1.25,75,94.1854,0.0445,0.007561437,0,0,0.668693364,0.029608603,0.619442431,711,11.11177444,1.440944962,43.77709505,5
P2662,2023,691807.2035,3804133.56,2.1004,6.3012,1.2,1.2,85.7143,92.7149,0.0621,0.011819224,0,0,0.730831444,0.043050861,0.07430363,486,4.295935631,0.387785208,42.79475088,3
P2668,2023,738727.2035,3835183.56,4.2008,59.8614,2.7222,1.8856,76.8657,50.6699,0.4116,0.143190227,0,0,0.671943069,0.026023162,0.224065844,737,9.784061432,1.103610239,38.65736432,4
P2672,2023,690427.2035,3804823.56,2.1004,8.8217,1.3333,1.3333,80,90.6207,0.0784,0.015122873,0,0,0.620618761,0.047500307,0.29023656,793,6.388352871,1.383065278,43.85246897,4
P2676,2023,715267.2035,3837943.56,6.3012,8.8217,1.75,1,25,93.6108,0.0445,0.007561437,0,0,0.740339339,0.057416911,0.324097227,241,11.31673241,22.88241437,40.18540138,4
P2681,2023,693187.2035,3821383.56,4.2008,30.2457,2.3636,1.6178,69.3878,73.5193,0.2178,0.056233706,0,0,0.77366209,0.031547663,0.031883647,263,3.497332573,0,39.35689829,3
P2682,2023,689737.2035,3808963.56,2.1004,2.5205,1,1,0,97.9788,0.0137,0.001890359,0,0,0.697340786,0.057127092,0.009946784,342,2.568733454,100,43.70401757,2
P2688,2023,722167.2035,3835183.56,6.3012,17.6434,1.875,1.3429,68.1818,84.0446,0.129,0.028832457,0,0,0.64011389,0.121115185,0.264346096,159,14.8524828,0.290193453,38.41470025,4
P2692,2023,725617.2035,3831733.56,2.1004,2.5205,1,1,0,97.9788,0.0137,0.002409336,0,0,0.722678602,0.054816148,0.060282775,329,3.839396477,0.953341631,37.9402842,3
P2700,2023,698017.2035,3798613.56,2.1004,3.1506,1,1,100,95.9497,0.035,0.007746985,0,0,0.683851182,0.026307938,0.339738064,704,0.879830241,0.339517386,43.44595302,4
P2708,2023,700087.2035,3847603.56,23.1044,83.1758,3.85,1.4891,67.6136,40.3655,0.4793,0.183991621,0,0,0.741100967,0.112963934,0.02438912,152,3.945396185,6.05947697,36.27864493,3
P2729,2023,733207.2035,3832423.56,10.502,27.0951,2.4,1.1812,61.1111,77.5785,0.1788,0.044081053,0,0,0.697313845,0.088132985,0.153633012,599,6.612571239,0,37.69071127,4
P2733,2023,703537.2035,3851053.56,4.2008,6.9313,1.5,1.2222,0,95.0435,0.035,0.006709031,0,0,0.678616047,0.132348854,0.044145117,148,5.035665989,0,39.62859721,3
P2744,2023,679387.2035,3799993.56,4.2008,7.5614,1.5,1,50,93.8686,0.0445,0.00794944,0,0,0.78428036,0.038626845,0.13140684,249,0.783833146,0,38.79236209,3
P2747,2023,736657.2035,3829663.56,4.2008,23.9445,1.625,1.4917,90.3846,64.2365,0.3536,0.108173787,0,0,0.801343918,0.039020291,0.104363008,341,2.786197424,0.464221793,37.01710063,3
P2754,2023,720787.2035,3812413.56,8.4016,11.9723,2,1,28.5714,91.3162,0.0621,0.011211181,0,0,0.71469295,0.054638288,0.161217425,632,3.402906179,1.245577924,41.44552653,3
P2758,2023,707677.2035,3823453.56,2.1004,2.5205,1,1,0,97.9788,0.0137,0.001890359,0,0,0.724130929,0.020966414,0.485702654,684,12.42010117,0.156901691,44.78398827,4
P2767,2023,733207.2035,3835183.56,4.2008,60.4915,2.6316,1.9626,80,47.5308,0.447,0.164938317,0,0,0.698263049,0.040663759,0.407106219,928,9.863714218,1.392905195,39.4102594,5
P2771,2023,721477.2035,3822073.56,2.1004,10.712,1.8,1.8,42.8571,91.5599,0.0621,0.010865086,0,0,0.615772247,0.050014769,0.606999844,1008,16.77877045,0.281123911,44.56418101,5
P2788,2023,717337.2035,3836563.56,6.3012,12.6024,1.8333,1.3,50,89.6622,0.0784,0.015033807,0,0,0.757857561,0.089243359,0.001890359,264,18.49884796,0,39.00262515,4
P2792,2023,700777.2035,3820693.56,4.2008,5.6711,1.5,1,50,94.4029,0.0445,0.006130229,0,0,0.695434034,0.04973184,0.011908291,430,1.571477413,0,39.30309136,2
P2811,2023,683527.2035,3854503.56,2.1004,2.5205,1,1,0,97.9788,0.0137,0.001890359,0,0,0.690368235,0.123194124,0.010865086,459,18.61871338,0,39.4437328,3
P2818,2023,734587.2035,3830353.56,12.6024,88.2168,3.0833,2.3144,79.6748,31.6938,0.568,0.257148673,0,0,0.763593733,0.055494344,0.031134808,751,3.38825798,3.571021309,36.19758718,3
P2829,2023,705607.2035,3845533.56,8.4016,22.0542,2.1,1.2787,72.5,77.7805,0.1904,0.046960375,0,0,0.630347669,0.125551555,0.017949453,209,6.320552349,0,37.34387259,3
P2841,2023,723547.2035,3859333.56,2.1004,1.8904,1,1,0,98.2058,0.0137,0.001890359,0,0,0.723389864,0.048033955,0.772023283,780,11.52955532,0.723866224,44.16162894,4
P2849,2023,669727.2035,3852433.56,4.2008,11.3422,1.8,1.3333,42.8571,91.3993,0.0621,0.011342155,0,0,0.694623291,0.173583145,0.04192133,265,0.719637752,39.52654577,40.62127276,3
P2856,2023,695947.2035,3835183.56,2.1004,58.6011,1.8837,1.8837,95.6769,53.2826,0.3836,0.871319019,0,0,0.921897709,0.050936937,0,39,0.369294286,0,31.35357326,2
P2881,2023,678007.2035,3817243.56,2.1004,2.5205,1.0217,1.0217,99.9008,97.0042,0.0249,0.995742212,0,0,0.799789488,0.039553866,0,7,2.097615004,0,28.2863053,3
P2912,2023,733897.2035,3803443.56,8.4016,47.8891,2.2727,1.4498,86,44.9138,0.5137,0.202710483,0,0,0.810350716,0.114686348,0.001890359,208,0.881573141,0,36.41163505,2
P2925,2023,693187.2035,3837253.56,6.3012,57.3409,2,1.8749,94.9153,46.1873,0.4708,0.821411925,0,0,0.87973851,0.058192814,0.005194008,66,0.650805831,0,32.43361884,2
P2927,2023,740797.2035,3829663.56,2.1004,1.8904,1,1,0,98.2058,0.0137,0.001890359,0,0,0.639212728,0.043691237,0.436087081,692,4.745556355,0.648286638,40.38974859,4
P2932,2023,713197.2035,3842773.56,18.9036,66.1626,3.2778,1.1633,69.8529,49.1212,0.4149,0.141305939,0,0,0.795547187,0.097934149,0.019511635,118,2.506019831,0,36.93164639,3
P2934,2023,709057.2035,3844153.56,4.2008,63.6421,2.1429,1.4643,92.8187,27.1491,0.686,0.540841805,0,0,0.795132816,0.100988837,0,102,3.065515518,0,33.98402373,3
P2937,2023,733897.2035,3868993.56,2.1004,2.5205,1,1,0,97.9788,0.0137,0.001890359,0,0,0.741399944,0.0735813,0.666529209,193,11.88081551,0,42.59056561,4
P2944,2023,716647.2035,3870373.56,2.1004,1.8904,1,1,0,98.2058,0.0137,0.001890359,0,0,0.707266808,0.065254397,0.106922057,310,0.879619479,0.359959748,41.2084436,3
P2965,2023,730447.2035,3867613.56,4.2008,27.7253,2,1.5684,73.1707,75.9573,0.196,0.049626408,0,0,0.788645208,0.067313587,0.279518293,504,22.57684708,0,39.55075835,4
P2966,2023,729757.2035,3809653.56,4.2008,27.0951,1.9167,1.6263,79.6296,72.967,0.2335,0.067356833,0,0,0.726135254,0.120161529,0.148651242,544,2.632879496,1.924270502,41.37934538,4
P2970,2023,701467.2035,3854503.56,6.3012,12.6024,1.5714,1,69.2308,88.3085,0.0937,0.020853777,0,0,0.643124223,0.125235236,0.066621722,161,3.305640459,0,39.26332401,3
P2981,2023,714577.2035,3870373.56,12.6024,55.4505,3.2857,1.4845,58.9744,61.713,0.2954,0.085483406,0,0,0.453494251,0.206098249,0.014831353,88,0.881931365,41.02709158,38.03856857,2
P2994,2023,686977.2035,3821383.56,2.1004,0,1,1,100,0,0,1,0,0,0.888762593,0.062146626,0,5,4.599369049,0,28.14353011,3
P3012,2023,680767.2035,3853813.56,4.2008,12.6024,1.6667,1.2963,66.6667,88.9501,0.0862,0.017013233,0,0,0.67612201,0.138574397,0,140,24.16631508,0,38.02311098,4
P3028,2023,678007.2035,3802063.56,6.3012,13.8626,2,1.2667,50,88.676,0.0862,0.016536163,0,0,0.766530335,0.044595275,0.024055692,239,0.725392461,0,40.44569434,2
P3031,2023,726997.2035,3835873.56,4.2008,8.1916,1.3333,1.1714,75,91.4702,0.0704,0.013625768,0,0,0.803794324,0.070491768,0.06570342,480,3.43243742,0,35.51496855,3
P3036,2023,738037.2035,3809653.56,2.1004,7.5614,1.1667,1.1667,91.6667,90.3753,0.0862,0.017532209,0,0,0.782011926,0.029532915,0.042791653,380,30.33149719,0,46.7435631,4
P3048,2023,677317.2035,3814483.56,2.1004,60.4915,2.0455,2.0455,94.8775,56.2845,0.3458,0.889446937,0,0,0.909912169,0.068320445,0,32,1.41841352,0,31.54242924,2
P3050,2023,724237.2035,3805513.56,6.3012,17.6434,2,1.3525,76.5957,77.1466,0.2125,0.064083438,0,0,0.766083539,0.077024254,0,209,0.822117984,0,38.75038917,2
P3053,2023,697327.2035,3813103.56,2.1004,2.5205,1,1,0,97.9788,0.0137,0.001890359,0,0,0.668871641,0.019929251,0.362277046,884,6.584445,0.758213522,42.62086472,4
P3058,2023,693187.2035,3853813.56,10.502,13.8626,2.2,1,14.2857,90.969,0.0621,0.011861132,0,0,0.718484938,0.142688584,0.024574669,97,11.89246273,17.14285714,38.69192972,3
P3062,2023,731137.2035,3831733.56,10.502,32.1361,2.6667,1.3235,64.2857,71.307,0.2386,0.063700825,0,0,0.670027614,0.037566372,0.337892983,1434,10.58719158,0.903457429,38.75943801,4
P3092,2023,753907.2035,3820003.56,2.1004,7.5614,1,1,100,91.6565,0.0704,0.013232514,0,0,0.588073313,0.023558623,0.403923761,555,29.72306824,35.40477609,43.02540101,5
P3095,2023,742177.2035,3810343.56,2.1004,3.7807,1,1,100,96.5955,0.0249,0.003780718,0,0,0.795514822,0.034287112,0.357703555,376,12.51186943,0.378461042,43.85188487,4
P3098,2023,735967.2035,3820693.56,4.2008,7.5614,1.5,1.3429,62.5,91.6572,0.0704,0.013704332,0,0,0.725182533,0.038629662,0.093366949,541,9.073665619,0.844040054,42.91307284,4
P3100,2023,735277.2035,3802063.56,8.4016,83.8059,2.5676,2.0921,90.8082,24.8441,0.6582,0.644108192,0,0,0.88235271,0.123644036,0,100,0.975907743,0,35.32036609,2
P3127,2023,733207.2035,3833113.56,6.3012,14.4928,1.625,1.1083,77.2727,84.856,0.129,0.027359341,0,0,0.652470171,0.049522411,0.330052741,834,7.161827087,6.276145089,39.66726615,4
P3129,2023,715267.2035,3817933.56,2.1004,1.8904,1,1,0,98.2058,0.0137,0.001371382,0,0,0.702109039,0.051287041,0.060677042,373,2.87545228,10.42745193,41.82741427,3
P3133,2023,704227.2035,3833113.56,2.1004,60.4915,1.9302,1.9302,95.255,47.7279,0.4439,0.842933572,0,0,0.908056796,0.097869765,0,38,0.523608923,0,31.97419742,2
P3135,2023,694567.2035,3855883.56,4.2008,11.3422,1.8,1.3333,42.8571,91.3993,0.0621,0.011342155,0,0,0.716236472,0.168744062,0.233014223,194,4.124396324,0,41.55333134,4
P3140,2023,729757.2035,3839323.56,6.3012,11.9723,1.5,1.1209,77.7778,86.6697,0.1153,0.02362053,0,0,0.65301919,0.037304882,0.49090851,528,26.51761436,0.372446455,40.74980115,5
P3144,2023,738037.2035,3828973.56,10.502,51.6698,2.5556,1.3498,79.1045,52.3925,0.4116,0.140804881,0,0,0.757652879,0.055757891,0.063254009,207,3.0568645,1.102128151,36.87054686,3
P3148,2023,702157.2035,3848293.56,18.9036,35.2867,2.9,1.131,50,75.4308,0.1846,0.044545455,0,0,0.737043917,0.091405087,0.001890359,124,7.720255375,0,36.80044711,3
P3155,2023,726997.2035,3808273.56,12.6024,40.3277,2.7059,1.5241,76.4228,56.6756,0.3908,0.130977749,0,0,0.764748752,0.105308192,0.001890359,268,1.347744346,0,40.5028645,2
P3164,2023,731827.2035,3804133.56,4.2008,76.8746,2.3023,2.2271,93.511,47.5381,0.4116,0.863126563,0,0,0.875083148,0.152036878,0.015122873,36,0.651226759,12,32.63983154,3
P3171,2023,729757.2035,3831043.56,8.4016,20.1638,2.1111,1.1421,65.5172,81.2388,0.1547,0.036656174,0,0,0.688300192,0.043320957,0.115205118,606,10.72665024,0,37.14144903,4
P3183,2023,720787.2035,3813793.56,2.1004,6.3012,1.25,1.25,50,95.0453,0.035,0.005671078,0,0,0.695640028,0.045574789,0.623225223,1226,14.65312481,1.072477476,41.51338487,5
P3187,2023,733207.2035,3828973.56,2.1004,8.8217,1.1667,1.1667,87.5,91.288,0.0704,0.013232514,0,0,0.78316915,0.066287786,0.039697543,278,3.404780388,6.25,37.31860623,3
P3190,2023,717337.2035,3811033.56,10.502,30.8759,2.3571,1.2163,75.641,66.8608,0.2954,0.092707176,0,0,0.772979677,0.071132051,0.001890359,242,1.127496719,0,40.39772608,2
P3201,2023,706297.2035,3833113.56,2.1004,54.1903,1.907,1.907,95.4172,50.1711,0.4313,0.850280219,0,0,0.861429274,0.071277824,0,40,0.542187929,0,31.94873612,2
P3206,2023,670417.2035,3854503.56,8.4016,11.3422,2,1,28.5714,91.4744,0.0621,0.010388016,0,0,0.57269752,0.223008769,0.070031343,119,0.650805831,0,40.73134384,3
P3217,2023,728377.2035,3817933.56,8.4016,17.0132,2,1.1,46.1538,87.3034,0.0937,0.0209795,0,0,0.723948061,0.042265549,0.145891084,508,3.833535194,0.262548563,37.61034574,3
P3219,2023,740797.2035,3804133.56,4.2008,18.2735,2,1.6,70.9677,81.1942,0.1609,0.041969834,0,0,0.782560945,0.036363726,0.002409336,332,1.468011737,0,42.20600819,2
P3230,2023,733207.2035,3837943.56,2.1004,1.8904,1,1,0,98.2058,0.0137,0.002928313,0,0,0.733515501,0.046119155,0.327050054,545,28.48283005,1.757867828,39.31200376,4
P3233,2023,708367.2035,3833803.56,4.2008,71.2035,2.275,2.194,93.254,35.7411,0.5597,0.758522943,0,0,0.841777265,0.079230099,0.019839812,84,0.687566876,8.005058561,33.52867002,3
P3236,2023,662137.2035,3812413.56,2.1004,20.1638,1.6,1.6,82.3529,79.7359,0.173,0.041587902,0,0,0.742646754,0.03677191,0,509,1.604737282,0,37.26647638,3
P3241,2023,760117.2035,3815863.56,6.3012,11.3422,1.8,1,42.8571,91.3993,0.0621,0.011342155,0,0,0.595437825,0.032703489,0.442140772,402,8.057027817,1.299293064,41.17272568,4
P3242,2023,711817.2035,3840013.56,6.3012,9.4518,1.6,1,57.1429,91.8445,0.0621,0.010823178,0,0,0.729317725,0.072901905,0.033549396,188,2.473287106,0,40.51538634,3
P3245,2023,723547.2035,3836563.56,2.1004,1.8904,1,1,0,98.2058,0.0137,0.00141329,0,0,0.719919741,0.057802866,0.18082978,284,7.604358673,0,40.04542441,3
P3248,2023,688357.2035,3844843.56,4.2008,4.4108,1.25,1,50,95.5998,0.035,0.005671078,0,0,0.595118523,0.075101356,0.416892982,1113,6.443645477,0.091101071,42.18460273,4
P3258,2023,723547.2035,3848293.56,2.1004,5.041,1,1,100,94.5536,0.0445,0.007561437,0,0,0.589333475,0.04111872,0.790839834,1431,50.2481041,3.243705443,44.29087781,5
P3275,2023,738727.2035,3801373.56,2.1004,1.8904,1,1,0,98.2058,0.0137,0.001890359,0,0,0.813466966,0.054988149,0.006607298,235,2.274929523,0,41.22972525,2
P3276,2023,694567.2035,3819313.56,2.1004,15.1229,1.5,1.5,83.3333,84.153,0.1356,0.030245747,0,0,0.749822378,0.02721468,0.004257788,254,6.079610348,0,44.189983,3
P3305,2023,710437.2035,3819313.56,2.1004,2.5205,1,1,0,97.9788,0.0137,0.002278362,0,0,0.717793226,0.050816563,0.013046965,307,3.031623602,0,41.49312789,3
P3314,2023,696637.2035,3851743.56,6.3012,20.1638,2.2857,1.3,47.0588,85.3059,0.1083,0.02268431,0,0,0.731966376,0.090338484,0.006148147,83,1.466329813,0,39.1480485,2
P3322,2023,744247.2035,3812413.56,2.1004,3.7807,1,1,100,96.5955,0.0249,0.003780718,0,0,0.769080639,0.044621591,0.169196105,367,3.174801588,1.437044183,47.0210802,4
P3342,2023,684217.2035,3855883.56,4.2008,15.1229,2,1.5926,50,88.3708,0.0862,0.017013233,0,0,0.76280117,0.184338128,0.246794135,126,8.740643501,0,39.878551,4
P3344,2023,695947.2035,3840703.56,10.502,82.5457,3.1667,2.2151,79.0323,32.573,0.57,0.246860852,0,0,0.765416682,0.077615577,0.117380733,242,1.619309068,0.059144083,36.94983193,3
P3351,2023,706987.2035,3836563.56,2.1004,107.1204,2.8947,2.8947,89.2857,22.5611,0.6334,0.659895371,0,0,0.856187403,0.135167788,0.029786596,68,0.669058561,20.62624076,35.2297545,3
P3357,2023,683527.2035,3851053.56,8.4016,15.753,2.1667,1.0938,30,89.0214,0.0784,0.014645804,0,0,0.601291299,0.163293667,0.113397561,736,67.11624146,1.370032484,40.80278001,5
P3360,2023,697327.2035,3852433.56,6.3012,7.5614,1.5,1,0,94.8585,0.035,0.005671078,0,0,0.720280826,0.101830618,0.010865086,220,1.382827044,0,37.37918304,2
P3367,2023,732517.2035,3828283.56,8.4016,13.2325,2,1.125,40,89.553,0.0784,0.013738824,0,0,0.747000158,0.078632345,0.031487168,398,3.307648897,0.307686467,38.15139349,3
P3389,2023,675937.2035,3853813.56,4.2008,4.4108,1.3333,1,0,96.5452,0.0249,0.003780718,0,0,0.724495888,0.157015108,0.008038506,201,5.868576527,0,38.12788856,3
P3390,2023,731827.2035,3808273.56,2.1004,3.7807,1,1,100,96.5955,0.0249,0.003780718,0,0,0.730739057,0.044678425,0.076550587,341,1.492675662,4.179695799,41.76732464,3
P3409,2023,736657.2035,3815173.56,4.2008,7.5614,1.5,1,50,93.8686,0.0445,0.007561437,0,0,0.771306157,0.034895091,0.053973262,433,3.806896448,0,42.70649376,3
P3416,2023,725617.2035,3804133.56,23.1044,88.8469,3.85,1.4909,68.3333,38.9146,0.4848,0.190944194,0,0,0.818756104,0.04983978,0.006190054,94,0.650805831,0,36.89690251,2
P3418,2023,694567.2035,3839323.56,6.3012,111.5312,3.3784,2.8982,86.0979,19.7325,0.6572,0.636216553,0,0,0.887824714,0.062791101,0,28,0.650805831,0,34.25012126,2
P3427,2023,729067.2035,3805513.56,16.8032,94.518,3.56,1.8704,76.3838,28.3542,0.5927,0.285628964,0,0,0.813263834,0.106348464,0.018903592,106,0.777655661,0,38.05840309,3
P3430,2023,738736.4217,3800695.125,10.8932,79.085,2.8929,1.7579,85.2778,25.3061,0.6643,0.383389302,0,0,0.814817548,0.129689342,0,72,2.234950304,0,35.94525274,3
P3432,2023,727687.2035,3835873.56,2.1004,6.9313,1.1667,1.1667,90,91.1931,0.0784,0.013691665,0,0,0.797094882,0.054719036,0.156052169,630,4.14811182,5.538101512,37.47047675,4
P3434,2023,725617.2035,3835183.56,2.1004,34.0265,2.0769,2.0769,79.1045,68.4413,0.2679,0.075614367,0,0,0.783237875,0.076001926,0.030199601,368,3.884898424,0,34.80155232,3
P3444,2023,719407.2035,3832423.56,2.1004,7.5614,1.2,1.2,85.7143,92.3389,0.0621,0.011342155,0,0,0.643488228,0.043491761,0.082047963,100,7.031044483,0.471660596,38.95411893,3
P3449,2023,755977.2035,3853813.56,2.1004,3.7807,1,1,100,96.5955,0.0249,0.003780718,0,0,0.536621213,0.045154096,0.936764923,1667,91.95905304,0.286563071,42.33172544,6
P3450,2023,671107.2035,3854503.56,8.4016,16.3831,1.8571,1,53.8462,87.4136,0.0937,0.018903592,0,0,0.637941241,0.222093565,0.02678579,139,0.650805831,0,41.23211174,2
P3459,2023,738037.2035,3833803.56,4.2008,11.9723,1.5714,1.0909,73.3333,87.8514,0.1011,0.01923702,0,0,0.616867781,0.033701241,0.037760218,420,5.931985855,5.424508781,38.20877571,3
P3462,2023,734587.2035,3839323.56,6.3012,23.3144,2,1.1095,73.6842,77.9559,0.1846,0.043811689,0,0,0.75743866,0.045090431,0.304355435,972,27.25370216,0,37.31521768,5
P3464,2023,713887.2035,3815863.56,2.1004,5.041,1.2,1.2,80,93.8135,0.0535,0.010883004,0,0,0.673100293,0.08423384,0.075805986,305,2.100760221,0.137866275,40.47076404,3
P3476,2023,701467.2035,3851053.56,2.1004,8.1916,1.1429,1.1429,94.1176,88.4146,0.1083,0.02268431,0,0,0.738610506,0.061192536,0.051498849,254,3.119633198,0,39.07497684,3
P3488,2023,749077.2035,3814483.56,2.1004,7.5614,1.2,1.2,85.7143,92.3389,0.0621,0.011342155,0,0,0.601346076,0.034512496,0.576530306,861,61.7628212,4.643852319,43.76383906,5
P3493,2023,702157.2035,3837943.56,16.8032,94.518,3.2667,1.7896,83.7321,20.7227,0.6814,0.431057478,0,0,0.845938683,0.055744935,0.010823178,97,0.70436132,0,35.81914337,2
P3507,2023,668347.2035,3852433.56,10.502,37.8072,2.5833,1.3924,63.4615,71.0023,0.2283,0.059537355,0,0,0.703513145,0.17576817,0.005671078,81,0.650805831,0,39.67511073,2
P3515,2023,714577.2035,3845533.56,6.3012,26.465,2.625,1.5521,45.8333,81.5714,0.1356,0.030764724,0,0,0.718859553,0.043327679,0.071212938,176,1.817183375,1.391750216,39.44831747,3
P3517,2023,713197.2035,3815863.56,2.1004,2.5205,1,1,100,97.0042,0.0249,0.003780718,0,0,0.650681019,0.046706228,0.312931656,683,2.822800159,1.285835875,42.68683057,4
P3536,2023,694567.2035,3848983.56,8.4016,12.6024,2,1,28.5714,91.1593,0.0621,0.011342155,0,0,0.670622766,0.057419916,0.177151809,327,2.536037445,1.683165783,39.04079364,3
P3537,2023,691807.2035,3843463.56,2.1004,3.7807,1,1,100,96.5955,0.0249,0.003780718,0,0,0.595027983,0.053830293,0.900765103,1729,6.802082539,0.08429842,44.33876802,5
P3545,2023,703537.2035,3838633.56,10.502,56.0807,2.7895,1.5945,76.5517,49.7452,0.4313,0.147948061,0,0,0.753649116,0.076774589,0.072727961,106,0.777872562,0,36.85081629,3
P3549,2023,680077.2035,3853813.56,8.4016,46.6289,3.1538,1.8278,58.209,65.7957,0.2679,0.072500505,0,0,0.724183917,0.09274487,0.020793951,143,22.32802963,0,37.59198552,4
P3558,2023,736657.2035,3832423.56,4.2008,6.9313,1.5,1.2222,0,95.0435,0.035,0.005671078,0,0,0.683794618,0.048147349,0.242096948,558,5.410074711,5.22313117,39.51766051,4
P3560,2023,720787.2035,3868993.56,10.502,18.2735,2.5,1.1771,10,88.6849,0.0784,0.016077012,0,0,0.739172161,0.043145138,0.329293593,493,1.386467457,0.232293014,42.65431493,4
P3567,2023,726307.2035,3833803.56,4.2008,10.712,1.4444,1.2105,86.2069,83.9016,0.1547,0.035707286,0,0,0.738017678,0.053207603,0.156195285,566,3.542197704,0,39.19495921,4
P3594,2023,738727.2035,3822073.56,2.1004,5.041,1,1,100,95.3548,0.035,0.005671078,0,0,0.704782009,0.035526592,0.629126602,1007,12.15256786,3.494823468,42.06587597,5
P3604,2023,709057.2035,3820003.56,2.1004,3.7807,1,1,100,96.5955,0.0249,0.003780718,0,0,0.680650055,0.038360861,0.182678232,823,3.352802277,0,41.38809989,4
P3607,2023,713887.2035,3833113.56,18.9036,103.3396,3.4194,1.6582,82.3529,18.8566,0.6836,0.430446589,0,0,0.783412933,0.087095472,0,102,1.571415782,0,35.58972064,2
P3624,2023,688357.2035,3814483.56,4.2008,33.3963,1.8571,1.6824,90.1639,50.7368,0.4903,0.197938676,0,0,0.560772061,0.046384353,0.719344672,1940,57.33343506,0.212973429,42.08690777,6
P3642,2023,702157.2035,3835873.56,2.1004,39.6975,1.6818,1.6818,96.6592,60.6207,0.3458,0.893992007,0,0,0.935438812,0.08291193,0,79,0.366993994,0,33.07261361,2
P3643,2023,683527.2035,3855193.56,4.2008,8.8217,1.75,1.1875,25,93.6108,0.0445,0.007561437,0,0,0.733594954,0.150137122,0.043997238,115,14.59263039,0,39.14224151,3
P3647,2023,722167.2035,3871063.56,16.8032,74.3541,3.5263,1.5391,69.4268,44.5197,0.4501,0.169203189,0,0,0.822307944,0.254000105,0.079251444,81,0.94071877,0,40.73005171,3
P3658,2023,732517.2035,3837943.56,14.7028,54.1903,2.7222,1.3187,77.8571,50.9927,0.4216,0.148640932,0,0,0.737800181,0.026779888,0.337845825,800,29.1672287,0.815278595,38.58210625,5
P3663,2023,673867.2035,3855193.56,4.2008,10.0819,1.6,1.1667,57.1429,91.678,0.0621,0.011342155,0,0,0.703378141,0.234571893,0.044652772,128,1.241424203,0,40.42231453,3
P3672,2023,694567.2035,3849673.56,4.2008,13.2325,2.2,1.6111,14.2857,91.1249,0.0621,0.010865086,0,0,0.697434783,0.048015915,0.010089412,185,2.115153313,100,38.60477198,2
